Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
TEX\OBJECTS\OBJ04\OBJ0180.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0181.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0182.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0183.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0184.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0185.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0186.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0187.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0188.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0189.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;8;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0194.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0196.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ04\OBJ0198.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0202.DTX;0;DTX_VERSION_LT2;256;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0203.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0208.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0209.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0210.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0211.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0212.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0213.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0214.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0215.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0219.DTX;0;DTX_VERSION_LT2;128;32;4;'0000100100000000;;;DTX_SECTIONSFIXED ;;;DTX_FULLBRITE ;;;;;;0;40;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0220.DTX;0;DTX_VERSION_LT2;128;32;4;'0000100100000000;;;DTX_SECTIONSFIXED ;;;DTX_FULLBRITE ;;;;;;0;40;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0221.DTX;0;DTX_VERSION_LT2;128;32;4;'0000100100000000;;;DTX_SECTIONSFIXED ;;;DTX_FULLBRITE ;;;;;;0;40;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0222.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0223.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
TEX\OBJECTS\OBJ05\OBJ0224.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
TEX\OBJECTS\OBJ05\OBJ0225.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
TEX\OBJECTS\OBJ05\OBJ0226.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
TEX\OBJECTS\OBJ05\OBJ0227.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0228.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0229.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0230.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0231.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0232.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0233.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0234.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0235.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0236.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0237.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0238.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ05\OBJ0239.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0240.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0241.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0242.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0243.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0244.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0245.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0246.DTX;0;DTX_VERSION_LT2;64;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0247.DTX;0;DTX_VERSION_LT2;32;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0248.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0249.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ05\OBJ0250.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0251.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0252.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0253.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0254.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0255.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0256.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0257.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0258.DTX;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0259.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0260.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0261.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0262.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0263.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0264.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0265.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0266.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0267.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0268.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0269.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0270.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0271.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0272.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0273.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0274.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ06\OBJ0275.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ06\OBJ0276.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ06\OBJ0277.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
TEX\OBJECTS\OBJ06\OBJ0278.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0279.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0280.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0281.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0282.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0283.DTX;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0284.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0285.DTX;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0288.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0289.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0290.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0291.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0292.DTX;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\OBJECTS\OBJ06\OBJ0294.DTX;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
